target,query_name,total_latency_ms
dbsql,gl_monthly_by_arena_year,509.9745614083986
lakebase,pnl_rollup_multi_month,167.08057781607977
lakebase,gl_monthly_by_arena_year,63.10129938128739
dbsql,gl_monthly_by_arena_year,801.17379579778
dbsql,gl_monthly_by_arena_year,674.1026124623772
lakebase,top10_properties_by_revenue,76.16263408064583
dbsql,gl_monthly_by_arena_year,968.0562228106027
lakebase,investor_commitment_summary,172.86362585315374
lakebase,gl_monthly_by_arena_year,102.10399058468056
dbsql,top10_properties_by_revenue,1405.1886591307152
lakebase,fund_performance_arena,76.79033655779222
lakebase,property_financials_joined,111.19536804443442
dbsql,gl_monthly_by_arena_year,1094.2327291384117
dbsql,gl_monthly_by_arena_year,697.3510937071978
dbsql,fund_performance_arena,465.1593106339078
dbsql,investor_commitment_summary,845.3198181477433
dbsql,pnl_rollup_multi_month,638.0435857439579
lakebase,pnl_rollup_multi_month,138.65808739299723
dbsql,gl_monthly_by_arena_year,951.9102761854299
dbsql,property_financials_joined,822.5174023648378
dbsql,top10_properties_by_revenue,863.6695445727156
lakebase,investor_commitment_summary,89.39144795022003
dbsql,investor_commitment_summary,2092.8593748832327
lakebase,property_financials_joined,101.83111040234394
dbsql,gl_monthly_by_arena_year,822.4194338556003
lakebase,investor_commitment_summary,81.73085246517076
lakebase,pnl_rollup_multi_month,106.67271973636616
lakebase,investor_commitment_summary,77.85519946855857
dbsql,fund_performance_arena,546.1933999845314
lakebase,investor_commitment_summary,84.11237525160686
lakebase,top10_properties_by_revenue,64.27045291979994
dbsql,investor_commitment_summary,681.8915928453748
dbsql,pnl_rollup_multi_month,1117.747143205662
lakebase,top10_properties_by_revenue,74.59626318518531
dbsql,top10_properties_by_revenue,495.2455882128106
dbsql,property_financials_joined,828.697623217181
dbsql,fund_performance_arena,361.98347301353806
lakebase,top10_properties_by_revenue,63.974378864642745
lakebase,top10_properties_by_revenue,69.91369310128448
lakebase,gl_monthly_by_arena_year,66.33297062410293
dbsql,investor_commitment_summary,321.7047533477455
dbsql,property_financials_joined,506.5035741552606
dbsql,property_financials_joined,925.9233185704261
dbsql,gl_monthly_by_arena_year,510.0523093169045
lakebase,property_financials_joined,128.70194797477552
lakebase,gl_monthly_by_arena_year,57.03395480247764
dbsql,gl_monthly_by_arena_year,491.75373595539895
dbsql,top10_properties_by_revenue,547.4032895401706
lakebase,gl_monthly_by_arena_year,75.8393403464197
dbsql,property_financials_joined,684.3870536057466
lakebase,gl_monthly_by_arena_year,56.67168778722953
lakebase,gl_monthly_by_arena_year,62.16930947925903
lakebase,top10_properties_by_revenue,82.76415202195153
dbsql,fund_performance_arena,390.63835702262395
dbsql,gl_monthly_by_arena_year,641.1655512955576
lakebase,investor_commitment_summary,75.86207026474767
dbsql,top10_properties_by_revenue,925.9381471456436
dbsql,property_financials_joined,525.4787617082002
dbsql,investor_commitment_summary,346.56106015864907
lakebase,pnl_rollup_multi_month,319.4575789947294
lakebase,fund_performance_arena,63.89470035554723
dbsql,investor_commitment_summary,526.6689018091029
dbsql,investor_commitment_summary,307.686268240559
dbsql,property_financials_joined,672.9357727304546
dbsql,gl_monthly_by_arena_year,538.9288294520611
dbsql,worst_case_yoy_growth,78778.31934651642
lakebase,investor_commitment_summary,91.53542508386181
lakebase,investor_commitment_summary,78.22125624539922
lakebase,gl_monthly_by_arena_year,94.1652013761427
lakebase,top10_properties_by_revenue,78.46221097565831
dbsql,property_financials_joined,980.9176506812491
dbsql,property_financials_joined,909.1842367142817
lakebase,pnl_rollup_multi_month,105.70895221451337
dbsql,gl_monthly_by_arena_year,674.5088982619336
dbsql,pnl_rollup_multi_month,1376.3281071811377
dbsql,investor_commitment_summary,686.9007729967507
dbsql,fund_performance_arena,516.9274809630906
lakebase,investor_commitment_summary,72.34906024154952
lakebase,gl_monthly_by_arena_year,60.712846501488116
dbsql,fund_performance_arena,325.8435056907274
dbsql,property_financials_joined,2552.277796190793
dbsql,top10_properties_by_revenue,507.0176241580384
dbsql,investor_commitment_summary,764.8953503754115
lakebase,pnl_rollup_multi_month,179.7409316572498
dbsql,top10_properties_by_revenue,887.183201265259
lakebase,fund_performance_arena,75.12639190019854
dbsql,property_financials_joined,830.3231098600463
dbsql,gl_monthly_by_arena_year,792.1439299358326
dbsql,gl_monthly_by_arena_year,995.7828358699317
lakebase,property_financials_joined,70.38138827056173
dbsql,investor_commitment_summary,767.9475024240503
dbsql,worst_case_yoy_growth,593.2267475001254
lakebase,property_financials_joined,62.10506084551071
dbsql,investor_commitment_summary,1167.1198601227388
lakebase,gl_monthly_by_arena_year,65.81636013089565
lakebase,pnl_rollup_multi_month,112.72841790503207
lakebase,property_financials_joined,84.00573444788506
lakebase,top10_properties_by_revenue,69.47891109217608
lakebase,investor_commitment_summary,77.49629820466453
lakebase,pnl_rollup_multi_month,126.82204213922432
lakebase,top10_properties_by_revenue,92.61786013169626
lakebase,investor_commitment_summary,81.20539644437486
dbsql,property_financials_joined,544.1440194359757
lakebase,investor_commitment_summary,70.19140806374935
lakebase,property_financials_joined,97.24280288838827
lakebase,gl_monthly_by_arena_year,66.01911314768927
dbsql,fund_performance_arena,354.5161585768142
dbsql,worst_case_yoy_growth,615.3168606830945
dbsql,property_financials_joined,493.93882171693804
lakebase,investor_commitment_summary,79.67996131264954
lakebase,top10_properties_by_revenue,75.04772809161864
dbsql,gl_monthly_by_arena_year,480.33009339360433
lakebase,top10_properties_by_revenue,58.714127185453435
lakebase,gl_monthly_by_arena_year,104.79663370617232
dbsql,top10_properties_by_revenue,882.3422018044198
lakebase,pnl_rollup_multi_month,115.93013166191213
dbsql,property_financials_joined,854.6106003811929
lakebase,fund_performance_arena,57.969773989441364
lakebase,property_financials_joined,75.84080553669992
lakebase,investor_commitment_summary,101.64419294966365
lakebase,property_financials_joined,99.3879283557817
dbsql,gl_monthly_by_arena_year,730.6210781047753
dbsql,top10_properties_by_revenue,832.0045453507419
lakebase,pnl_rollup_multi_month,120.58669133881494
dbsql,worst_case_yoy_growth,2562.4208897383055
dbsql,pnl_rollup_multi_month,943.124469138354
dbsql,pnl_rollup_multi_month,942.9638677030425
lakebase,investor_commitment_summary,91.93921984734743
lakebase,fund_performance_arena,62.86095179837048
lakebase,gl_monthly_by_arena_year,77.17706517007628
lakebase,property_financials_joined,82.24520227190624
dbsql,gl_monthly_by_arena_year,931.5542206050225
lakebase,investor_commitment_summary,83.5666111562432
dbsql,investor_commitment_summary,658.7184023723012
lakebase,property_financials_joined,84.47581865675602
dbsql,investor_commitment_summary,656.2174778693759
lakebase,pnl_rollup_multi_month,536.7542828058731
dbsql,gl_monthly_by_arena_year,474.13040011048224
lakebase,investor_commitment_summary,69.97383677406788
dbsql,investor_commitment_summary,308.46111611447213
dbsql,pnl_rollup_multi_month,2243.8887101049686
dbsql,top10_properties_by_revenue,845.490218940995
dbsql,fund_performance_arena,716.7337583725555
lakebase,property_financials_joined,135.55705742325586
dbsql,fund_performance_arena,365.2402049434613
lakebase,investor_commitment_summary,92.25076346274363
dbsql,investor_commitment_summary,769.5780161102448
lakebase,property_financials_joined,80.96455419251924
lakebase,gl_monthly_by_arena_year,62.330329162762155
dbsql,property_financials_joined,978.8986256099861
lakebase,investor_commitment_summary,70.60562402523374
dbsql,property_financials_joined,594.9500362582967
dbsql,fund_performance_arena,375.99505665252764
lakebase,investor_commitment_summary,86.01342063508355
dbsql,top10_properties_by_revenue,558.9441422010282
dbsql,property_financials_joined,875.7315576425526
dbsql,top10_properties_by_revenue,479.48932749318374
dbsql,gl_monthly_by_arena_year,689.8811421359596
dbsql,gl_monthly_by_arena_year,562.8586727980007
lakebase,fund_performance_arena,70.18138061781087
dbsql,investor_commitment_summary,741.0075050887599
dbsql,property_financials_joined,974.693954270549
lakebase,property_financials_joined,82.17966586664716
dbsql,gl_monthly_by_arena_year,521.3824214552574
lakebase,gl_monthly_by_arena_year,71.13655491116333
dbsql,investor_commitment_summary,737.7615629379477
lakebase,top10_properties_by_revenue,101.82048775064345
lakebase,top10_properties_by_revenue,69.11831016486758
lakebase,pnl_rollup_multi_month,121.9394967365588
lakebase,top10_properties_by_revenue,79.0513100336625
lakebase,fund_performance_arena,61.33909951148553
dbsql,property_financials_joined,864.5583084878012
lakebase,property_financials_joined,110.28336943991235
dbsql,worst_case_yoy_growth,594.4349779226741
lakebase,property_financials_joined,117.58606953210915
dbsql,property_financials_joined,906.9297830091045
dbsql,investor_commitment_summary,1407.2287700445117
lakebase,investor_commitment_summary,89.0233313174349
lakebase,gl_monthly_by_arena_year,83.06138048374123
dbsql,gl_monthly_by_arena_year,769.5801666853299
dbsql,top10_properties_by_revenue,2659.613143951191
dbsql,pnl_rollup_multi_month,1296.294557437136
lakebase,investor_commitment_summary,86.22611486043752
dbsql,pnl_rollup_multi_month,536.9494040463678
dbsql,property_financials_joined,1802.5899914340187
dbsql,property_financials_joined,794.421276846947
lakebase,fund_performance_arena,58.917915020984424
lakebase,investor_commitment_summary,90.15649713478524
lakebase,investor_commitment_summary,100.44628136324718
dbsql,property_financials_joined,586.4229198083422
dbsql,fund_performance_arena,628.8002789528093
dbsql,gl_monthly_by_arena_year,744.115699091509
lakebase,gl_monthly_by_arena_year,64.71273243255382
lakebase,property_financials_joined,121.64228852248016
lakebase,gl_monthly_by_arena_year,77.4959129889794
lakebase,property_financials_joined,90.14254681642342
dbsql,property_financials_joined,505.5541008000546
dbsql,top10_properties_by_revenue,767.3371043141515
dbsql,gl_monthly_by_arena_year,731.8466489453215
dbsql,fund_performance_arena,521.2150527859194
dbsql,gl_monthly_by_arena_year,522.3162130320134
dbsql,property_financials_joined,2819.6258923916703
lakebase,pnl_rollup_multi_month,183.17197335767332
dbsql,gl_monthly_by_arena_year,492.65408831467994
lakebase,pnl_rollup_multi_month,162.37525487861149
dbsql,investor_commitment_summary,321.7858595770622
dbsql,property_financials_joined,654.6399183195604
dbsql,gl_monthly_by_arena_year,666.280589487144
dbsql,top10_properties_by_revenue,707.1560025267445
dbsql,gl_monthly_by_arena_year,553.1005854215891
lakebase,investor_commitment_summary,87.75122653457856
lakebase,property_financials_joined,84.1781217411608
dbsql,pnl_rollup_multi_month,920.1645485188692
dbsql,pnl_rollup_multi_month,921.0902253256563
dbsql,top10_properties_by_revenue,820.6474079150325
dbsql,property_financials_joined,847.532159199659
lakebase,top10_properties_by_revenue,70.61429451931645
lakebase,top10_properties_by_revenue,71.85173313740734
dbsql,investor_commitment_summary,686.1076405023709
lakebase,top10_properties_by_revenue,71.57347733709685
dbsql,gl_monthly_by_arena_year,520.588365580835
lakebase,top10_properties_by_revenue,99.78850143821205
lakebase,gl_monthly_by_arena_year,67.83317893797403
lakebase,pnl_rollup_multi_month,118.77409695688357
dbsql,property_financials_joined,869.7484469701635
lakebase,investor_commitment_summary,73.61890507604585
lakebase,top10_properties_by_revenue,68.41391685452436
dbsql,worst_case_yoy_growth,648.3844504547847
lakebase,gl_monthly_by_arena_year,65.31964103487553
dbsql,investor_commitment_summary,307.0098988858945
lakebase,pnl_rollup_multi_month,130.2809480448559
lakebase,pnl_rollup_multi_month,108.34697134157523
dbsql,fund_performance_arena,364.3792686765437
dbsql,property_financials_joined,2600.2690833459783
dbsql,gl_monthly_by_arena_year,710.1940602408376
lakebase,property_financials_joined,61.361085331441245
lakebase,fund_performance_arena,59.91512570994928
lakebase,gl_monthly_by_arena_year,69.65026050409051
dbsql,fund_performance_arena,552.6062789396065
lakebase,property_financials_joined,73.03236767040744
dbsql,property_financials_joined,3006.06767006866
lakebase,top10_properties_by_revenue,74.02102574462788
lakebase,investor_commitment_summary,81.8443387267962
lakebase,gl_monthly_by_arena_year,70.75212100505723
dbsql,fund_performance_arena,486.98220698850037
dbsql,pnl_rollup_multi_month,932.4394897865602
dbsql,property_financials_joined,867.9228726846873
lakebase,property_financials_joined,61.55747532852729
lakebase,investor_commitment_summary,96.80699042553442
dbsql,gl_monthly_by_arena_year,465.5843284584762
lakebase,fund_performance_arena,75.92259145704361
dbsql,fund_performance_arena,437.05166590632416
dbsql,pnl_rollup_multi_month,1133.709505973357
dbsql,top10_properties_by_revenue,490.49695457529197
lakebase,top10_properties_by_revenue,92.86603889837863
dbsql,pnl_rollup_multi_month,1442.7452201191784
dbsql,property_financials_joined,753.4968468067405
lakebase,property_financials_joined,67.88232460192489
lakebase,property_financials_joined,111.61169535193949
lakebase,gl_monthly_by_arena_year,76.21196589451529
dbsql,top10_properties_by_revenue,856.3646043173776
lakebase,gl_monthly_by_arena_year,66.80712122960131
dbsql,top10_properties_by_revenue,618.1530383403242
lakebase,top10_properties_by_revenue,58.80536829369021
lakebase,pnl_rollup_multi_month,123.63713264437592
lakebase,property_financials_joined,73.249136993212
dbsql,property_financials_joined,1319.9397811744689
lakebase,gl_monthly_by_arena_year,76.53183666320729
dbsql,pnl_rollup_multi_month,985.7950204278723
dbsql,gl_monthly_by_arena_year,663.3623920765785
lakebase,pnl_rollup_multi_month,360.16757669597155
lakebase,fund_performance_arena,59.50992035278091
dbsql,fund_performance_arena,471.7470308510201
lakebase,gl_monthly_by_arena_year,65.3357089957467
lakebase,top10_properties_by_revenue,82.61376626390415
dbsql,property_financials_joined,508.03696331058745
lakebase,investor_commitment_summary,77.97621494006535
lakebase,fund_performance_arena,68.81518188600921
dbsql,property_financials_joined,846.4711451929361
lakebase,top10_properties_by_revenue,82.73300667497097
lakebase,investor_commitment_summary,76.22797538272152
dbsql,fund_performance_arena,450.5631674195456
dbsql,property_financials_joined,927.4638045605457
lakebase,investor_commitment_summary,78.07436074938323
dbsql,gl_monthly_by_arena_year,499.9297535700862
lakebase,gl_monthly_by_arena_year,62.79639421103411
dbsql,gl_monthly_by_arena_year,832.3472623075929
lakebase,top10_properties_by_revenue,72.18801600140523
dbsql,pnl_rollup_multi_month,798.4433304139884
dbsql,gl_monthly_by_arena_year,850.4923859917426
dbsql,fund_performance_arena,513.7186365504931
lakebase,fund_performance_arena,76.35151931501127
lakebase,fund_performance_arena,66.40676309450555
lakebase,investor_commitment_summary,75.20053146791383
dbsql,investor_commitment_summary,1226.2989839092738
dbsql,property_financials_joined,1821.1144612581193
dbsql,pnl_rollup_multi_month,978.2459247014117
dbsql,gl_monthly_by_arena_year,536.3667657895803
lakebase,property_financials_joined,75.63106108796092
dbsql,fund_performance_arena,648.6037691120146
dbsql,top10_properties_by_revenue,2131.20358230654
lakebase,top10_properties_by_revenue,58.0767929141075
lakebase,property_financials_joined,90.3557984564145
lakebase,property_financials_joined,72.33997730995156
dbsql,gl_monthly_by_arena_year,576.7460428928644
dbsql,property_financials_joined,1069.6878381463648
dbsql,worst_case_yoy_growth,711.6400554432971
dbsql,pnl_rollup_multi_month,1445.790888742522
lakebase,pnl_rollup_multi_month,112.8824079724211
dbsql,property_financials_joined,1156.7195587217043
lakebase,property_financials_joined,91.08149387805042
dbsql,gl_monthly_by_arena_year,530.4670830881832
dbsql,fund_performance_arena,457.35813158535166
lakebase,fund_performance_arena,66.33374381078738
lakebase,property_financials_joined,86.12016731211725
dbsql,property_financials_joined,906.6988609970394
lakebase,property_financials_joined,107.76795061121902
lakebase,investor_commitment_summary,78.15627410758452
dbsql,investor_commitment_summary,637.757334322032
lakebase,gl_monthly_by_arena_year,70.74063656591534
dbsql,investor_commitment_summary,288.24523640378175
dbsql,property_financials_joined,526.5933592330043
dbsql,property_financials_joined,3203.047022747512
dbsql,top10_properties_by_revenue,666.7475893582093
lakebase,investor_commitment_summary,79.39879804564498
lakebase,fund_performance_arena,69.250162788137
dbsql,property_financials_joined,822.2758321967945
lakebase,investor_commitment_summary,103.45096552009636
dbsql,property_financials_joined,536.020036055902
dbsql,property_financials_joined,491.0170094548221
lakebase,property_financials_joined,80.71433412703755
dbsql,property_financials_joined,520.600764328151
lakebase,fund_performance_arena,55.68608112039897
dbsql,gl_monthly_by_arena_year,716.3140418375065
dbsql,worst_case_yoy_growth,635.7421591189905
dbsql,property_financials_joined,928.2065429127897
dbsql,gl_monthly_by_arena_year,569.4703367720422
dbsql,property_financials_joined,1296.33990291876
lakebase,property_financials_joined,106.49139386373463
lakebase,fund_performance_arena,57.25272239988044
lakebase,property_financials_joined,157.41318124582904
dbsql,top10_properties_by_revenue,533.7344658347547
lakebase,property_financials_joined,77.72926023721993
lakebase,investor_commitment_summary,78.8315269419968
lakebase,investor_commitment_summary,74.99873535095958
lakebase,investor_commitment_summary,77.52451770465996
dbsql,property_financials_joined,516.2116036662496
dbsql,investor_commitment_summary,720.5428654883121
lakebase,investor_commitment_summary,76.78664818331526
dbsql,property_financials_joined,599.3086303155906
dbsql,investor_commitment_summary,672.2856414074272
dbsql,property_financials_joined,496.02126887725717
lakebase,pnl_rollup_multi_month,252.30413238585925
dbsql,top10_properties_by_revenue,928.5447154204576
dbsql,property_financials_joined,960.6023718700385
lakebase,investor_commitment_summary,72.79199005694181
dbsql,investor_commitment_summary,673.9624853414057
dbsql,gl_monthly_by_arena_year,514.252675880357
lakebase,pnl_rollup_multi_month,193.63494431672734
lakebase,fund_performance_arena,78.08937040786645
dbsql,investor_commitment_summary,308.2433726513045
dbsql,fund_performance_arena,605.4894348460493
lakebase,gl_monthly_by_arena_year,72.76948875926337
dbsql,top10_properties_by_revenue,490.68631980935606
lakebase,property_financials_joined,58.097738343406036
dbsql,top10_properties_by_revenue,548.8875199420704
lakebase,gl_monthly_by_arena_year,85.72094445835887
lakebase,gl_monthly_by_arena_year,61.708260482760124
dbsql,top10_properties_by_revenue,475.4180377580042
lakebase,property_financials_joined,88.27227412729144
lakebase,investor_commitment_summary,104.92552334113725
dbsql,investor_commitment_summary,339.19452878063794
lakebase,top10_properties_by_revenue,68.15793962471162
lakebase,investor_commitment_summary,106.88553408751034
lakebase,pnl_rollup_multi_month,213.82394952331651
dbsql,fund_performance_arena,690.0472876631625
lakebase,fund_performance_arena,56.49810231602714
lakebase,property_financials_joined,87.18609405133293
dbsql,gl_monthly_by_arena_year,750.0440114110347
lakebase,pnl_rollup_multi_month,151.3779880856987
lakebase,top10_properties_by_revenue,67.07857367968018
dbsql,pnl_rollup_multi_month,975.7279650673922
lakebase,investor_commitment_summary,83.02996464895784
dbsql,gl_monthly_by_arena_year,490.5051950330517
dbsql,investor_commitment_summary,313.87552679905184
lakebase,gl_monthly_by_arena_year,64.91209668581632
lakebase,top10_properties_by_revenue,70.04858804197056
lakebase,top10_properties_by_revenue,59.47957125738412
lakebase,gl_monthly_by_arena_year,70.05051336898305
dbsql,property_financials_joined,2049.4832587393716
dbsql,investor_commitment_summary,625.4014873650249
dbsql,gl_monthly_by_arena_year,762.0850536171133
lakebase,pnl_rollup_multi_month,154.09724802589153
lakebase,gl_monthly_by_arena_year,69.9888457072575
dbsql,gl_monthly_by_arena_year,647.0107824724778
lakebase,property_financials_joined,90.18374985623723
dbsql,investor_commitment_summary,313.9194879257161
lakebase,gl_monthly_by_arena_year,79.70793235523388
lakebase,pnl_rollup_multi_month,131.81886145582666
dbsql,investor_commitment_summary,696.0367739387721
dbsql,top10_properties_by_revenue,788.7046434875629
dbsql,top10_properties_by_revenue,1176.0287096442426
dbsql,pnl_rollup_multi_month,961.8056017197887
dbsql,gl_monthly_by_arena_year,655.5805646101192
lakebase,property_financials_joined,98.7044815139484
dbsql,investor_commitment_summary,336.514747012302
lakebase,property_financials_joined,89.688317892751
dbsql,fund_performance_arena,524.9920998847415
dbsql,investor_commitment_summary,889.570035682766
lakebase,gl_monthly_by_arena_year,64.22517524305249
lakebase,fund_performance_arena,75.48439290997067
lakebase,top10_properties_by_revenue,71.49571565233259
dbsql,investor_commitment_summary,751.641979483054
lakebase,fund_performance_arena,56.28083098338266
dbsql,gl_monthly_by_arena_year,1125.0924685157884
dbsql,investor_commitment_summary,337.990320219717
lakebase,fund_performance_arena,67.65275417052408
dbsql,pnl_rollup_multi_month,832.6983298909454
lakebase,property_financials_joined,96.52834338902494
lakebase,pnl_rollup_multi_month,115.46552965080537
lakebase,property_financials_joined,75.20386021093373
dbsql,fund_performance_arena,511.0390517100427
lakebase,property_financials_joined,96.24131713985662
lakebase,property_financials_joined,87.08948212284895
dbsql,top10_properties_by_revenue,869.2638775763726
dbsql,pnl_rollup_multi_month,880.9605907484865
dbsql,investor_commitment_summary,316.8953462176205
lakebase,top10_properties_by_revenue,87.59301299551225
dbsql,pnl_rollup_multi_month,1338.1146595707776
dbsql,property_financials_joined,847.263071080647
lakebase,gl_monthly_by_arena_year,79.63287115410367
lakebase,pnl_rollup_multi_month,155.60218993130093
lakebase,fund_performance_arena,100.25982188801663
dbsql,fund_performance_arena,468.39978635443913
dbsql,worst_case_yoy_growth,639.5019845799084
lakebase,investor_commitment_summary,69.81007672970918
dbsql,pnl_rollup_multi_month,983.5391204940152
lakebase,fund_performance_arena,84.7995736703524
dbsql,gl_monthly_by_arena_year,600.8997612355529
lakebase,investor_commitment_summary,91.26144325051655
dbsql,investor_commitment_summary,314.2892978080454
dbsql,property_financials_joined,1085.9811941122075
dbsql,top10_properties_by_revenue,945.4912426277247
lakebase,top10_properties_by_revenue,74.39339407022771
lakebase,gl_monthly_by_arena_year,69.44000460919142
dbsql,investor_commitment_summary,652.9349291143944
dbsql,top10_properties_by_revenue,706.44460320284
dbsql,property_financials_joined,528.5525155708228
lakebase,gl_monthly_by_arena_year,81.21884925935774
lakebase,pnl_rollup_multi_month,175.8357334213514
dbsql,investor_commitment_summary,509.5477572621121
lakebase,property_financials_joined,93.06555231830771
lakebase,top10_properties_by_revenue,63.96128428423253
lakebase,property_financials_joined,96.67287333417107
lakebase,investor_commitment_summary,79.83177025027999
dbsql,property_financials_joined,2509.738786177337
dbsql,fund_performance_arena,536.2772445575956
dbsql,top10_properties_by_revenue,483.82814633407634
lakebase,top10_properties_by_revenue,68.78431213874592
dbsql,top10_properties_by_revenue,832.3209535867591
lakebase,property_financials_joined,71.26824659394515
lakebase,gl_monthly_by_arena_year,72.62915896464506
dbsql,property_financials_joined,826.8999572142661
lakebase,investor_commitment_summary,96.12725242493525
lakebase,gl_monthly_by_arena_year,79.8807134111712
dbsql,pnl_rollup_multi_month,951.0845995922068
dbsql,property_financials_joined,11502.717155575481
lakebase,gl_monthly_by_arena_year,64.69660913649022
lakebase,investor_commitment_summary,73.34618082242628
dbsql,top10_properties_by_revenue,884.1332102478532
lakebase,gl_monthly_by_arena_year,82.31197289319425
lakebase,gl_monthly_by_arena_year,80.41924771379172
lakebase,investor_commitment_summary,73.72136932303874
dbsql,property_financials_joined,481.55650142672357
lakebase,top10_properties_by_revenue,84.75799311935361
lakebase,pnl_rollup_multi_month,134.7963494928308
lakebase,gl_monthly_by_arena_year,75.09190183736791
dbsql,gl_monthly_by_arena_year,706.8702730517771
dbsql,investor_commitment_summary,684.0937766716024
dbsql,investor_commitment_summary,5092.405168517047
dbsql,property_financials_joined,833.4865923861798
dbsql,gl_monthly_by_arena_year,745.456593251447
dbsql,investor_commitment_summary,306.5494450408437
dbsql,top10_properties_by_revenue,792.9068228660299
lakebase,fund_performance_arena,80.15681029058896
dbsql,property_financials_joined,863.881152201202
lakebase,property_financials_joined,67.2125672264201
lakebase,top10_properties_by_revenue,60.303444512442184
dbsql,investor_commitment_summary,805.0871962729502
lakebase,pnl_rollup_multi_month,225.2950835679144
dbsql,investor_commitment_summary,337.4645607044613
dbsql,gl_monthly_by_arena_year,910.3443916868343
lakebase,top10_properties_by_revenue,68.0333753434752
dbsql,gl_monthly_by_arena_year,679.0968622413516
lakebase,investor_commitment_summary,85.54022584507948
dbsql,worst_case_yoy_growth,676.2882894684026
lakebase,property_financials_joined,62.07583596437871
lakebase,gl_monthly_by_arena_year,74.29650337883231
dbsql,worst_case_yoy_growth,640.3351674200053
lakebase,investor_commitment_summary,81.00045616288298
lakebase,top10_properties_by_revenue,63.91081783431218
dbsql,gl_monthly_by_arena_year,811.3294564071794
lakebase,property_financials_joined,95.4688150164884
dbsql,gl_monthly_by_arena_year,736.7388547214659
dbsql,fund_performance_arena,500.3909021701247
lakebase,fund_performance_arena,65.84938737000812
lakebase,property_financials_joined,68.13088767580666
dbsql,property_financials_joined,534.0978323744707
lakebase,investor_commitment_summary,117.53738086082421
lakebase,fund_performance_arena,60.48895707175461
dbsql,property_financials_joined,542.8769123979009
dbsql,property_financials_joined,723.0479256504623
dbsql,top10_properties_by_revenue,450.46822514052565
lakebase,investor_commitment_summary,81.82363471229337
dbsql,property_financials_joined,519.7458537792272
dbsql,gl_monthly_by_arena_year,550.9589885517698
dbsql,top10_properties_by_revenue,544.6093816818802
dbsql,gl_monthly_by_arena_year,698.5036511231328
dbsql,top10_properties_by_revenue,1832.3154785600764
lakebase,investor_commitment_summary,74.466466634874
lakebase,property_financials_joined,85.97573208231779
lakebase,pnl_rollup_multi_month,116.43400179951868
lakebase,pnl_rollup_multi_month,160.80397756945786
lakebase,property_financials_joined,88.88644689824332
lakebase,top10_properties_by_revenue,116.03368087713761
dbsql,investor_commitment_summary,340.9007568355378
dbsql,fund_performance_arena,527.6015776415193
lakebase,investor_commitment_summary,81.92281791502865
lakebase,pnl_rollup_multi_month,169.97897041977694
dbsql,fund_performance_arena,1026.890196583821
dbsql,pnl_rollup_multi_month,891.929002338145
dbsql,fund_performance_arena,508.80972469741437
dbsql,gl_monthly_by_arena_year,899.3987451048753
dbsql,gl_monthly_by_arena_year,849.0581495985907
lakebase,top10_properties_by_revenue,81.7978336179408
dbsql,top10_properties_by_revenue,965.5477320961836
dbsql,investor_commitment_summary,736.67009777364
dbsql,property_financials_joined,640.8336713714107
dbsql,pnl_rollup_multi_month,888.6656807075042
dbsql,gl_monthly_by_arena_year,645.8048709821469
lakebase,property_financials_joined,61.54130606850572
dbsql,top10_properties_by_revenue,785.4375175722907
lakebase,property_financials_joined,67.95449256196662
dbsql,gl_monthly_by_arena_year,756.0730331605328
lakebase,investor_commitment_summary,194.28954919740704
lakebase,investor_commitment_summary,74.60184885667331
lakebase,gl_monthly_by_arena_year,58.24746300794459
dbsql,top10_properties_by_revenue,790.8733149051272
dbsql,gl_monthly_by_arena_year,619.0824687084273
dbsql,pnl_rollup_multi_month,1113.1427334851196
dbsql,pnl_rollup_multi_month,792.6502694291457
dbsql,fund_performance_arena,680.2782100010347
lakebase,investor_commitment_summary,83.60272068725294
lakebase,fund_performance_arena,57.92673545735738
lakebase,property_financials_joined,61.0590306365566
lakebase,fund_performance_arena,55.64450817666966
dbsql,investor_commitment_summary,636.590737553206
dbsql,pnl_rollup_multi_month,567.3297783826001
dbsql,gl_monthly_by_arena_year,1182.8614235576538
dbsql,property_financials_joined,1222.418223717085
dbsql,property_financials_joined,672.5140068580373
lakebase,fund_performance_arena,60.70533208554707
lakebase,gl_monthly_by_arena_year,74.70365444373783
dbsql,investor_commitment_summary,673.3327233430373
dbsql,investor_commitment_summary,490.53196469685645
lakebase,property_financials_joined,64.03646536864471
lakebase,pnl_rollup_multi_month,119.06520605893434
dbsql,investor_commitment_summary,696.1448115810072
dbsql,property_financials_joined,502.3905630804961
lakebase,property_financials_joined,75.11633962542419
lakebase,property_financials_joined,84.52795146115477
dbsql,pnl_rollup_multi_month,556.5348590097301
lakebase,investor_commitment_summary,90.19531619952659
dbsql,top10_properties_by_revenue,941.4744782719708
dbsql,top10_properties_by_revenue,532.6707366024266
dbsql,investor_commitment_summary,518.7232278121883
dbsql,investor_commitment_summary,318.1437684580146
dbsql,property_financials_joined,1603.5344192500816
dbsql,gl_monthly_by_arena_year,578.089576900652
lakebase,top10_properties_by_revenue,70.72372295777996
dbsql,gl_monthly_by_arena_year,642.4918809150313
dbsql,property_financials_joined,932.6696025947854
dbsql,pnl_rollup_multi_month,1030.0819607662959
lakebase,fund_performance_arena,79.8025530477986
dbsql,property_financials_joined,879.5700680315122
lakebase,investor_commitment_summary,84.73108644892591
